"run","trial","rewFunc","emotion","magnitude","probability","score","ev","rt","starttime"
1,1,"CEV","scram",48,0.742571428571429,0,35.5148571428571,1102,1.40592952456791
1,2,"CEV","scram",41,0.851857142857143,41,35.2962857142857,337,4.23635909031145
1,3,"CEV","scram",41,0.848,41,34.456,364,6.81888172938488
1,4,"CEV","scram",42,0.848857142857143,42,35.3022857142857,358,9.60123479377944
1,5,"CEV","scram",45,0.820857142857143,45,37,554,12.5002680508187
1,6,"CEV","scram",44,0.817142857142857,44,36.1828571428571,580,15.4992866411339
1,7,"CEV","scram",42,0.810142857142857,42,33.7594285714286,629,18.7982207235182
1,8,"CEV","scram",47,0.843428571428571,47,39.5302857142857,396,21.763889544527
1,9,"CEV","scram",48,0.829142857142857,48,39.4874285714286,496,24.4297034958145
1,10,"CEV","scram",39,0.848285714285714,39,32.7585714285714,362,27.4620679443469
1,11,"CEV","scram",41,0.843571428571429,41,34.4692857142857,395,30.2777654700913
1,12,"CEV","scram",47,0.848285714285714,47,39.5448571428571,362,33.310078236158
1,13,"CEV","scram",49,0.827,49,40.308,511,36.2424746720353
1,14,"CEV","scram",47,0.791285714285714,47,37,761,39.1748663586332
1,15,"CEV","scram",50,0.805571428571429,50,40.2222857142857,661,42.0739107902627
1,16,"CEV","scram",47,0.824714285714286,47,38.6494285714286,527,45.0229557107668
1,17,"CEV","scram",43,0.812857142857143,43,34.5614285714286,610,47.9053058419377
1,18,"CEV","scram",46,0.798571428571429,46,37,710,51.1376127412077
1,19,"CEV","scram",52,0.793857142857143,0,40.9692857142857,743,54.5531278416747
1,20,"CEV","scram",51,0.791571428571429,51,40.1662857142857,759,57.9353856425732
1,21,"CEV","scram",50,0.734571428571429,50,37,1158,61.7174347577384
1,22,"CEV","scram",50,0.782,50,39.346,826,64.7164860337507
1,23,"CEV","scram",48,0.784428571428571,48,37.7844285714286,809,67.6988027807092
1,24,"CEV","scram",46,0.803571428571429,46,37,675,70.7477905710693
1,25,"CEV","scram",49,0.739285714285714,49,36.2607142857143,1125,74.2466989519307
1,26,"CEV","scram",47,0.820285714285714,47,38.6405714285714,558,77.3289798004553
1,27,"CEV","scram",49,0.784571428571429,49,38.5691428571429,808,80.4112983632367
1,28,"CEV","scram",49,0.798857142857143,49,39.3965714285714,708,83.543609313434
1,29,"CEV","scram",44,0.796571428571429,44,35.4068571428571,724,86.6925698657287
1,30,"CEV","scram",51,0.768,51,39.304,924,89.7915522782132
1,31,"CEV","scram",56,0.649,0,36.351,1757,94.0734967711614
1,32,"CEV","scram",40,0.815714285714286,40,32.9214285714286,590,97.1891192874173
1,33,"CEV","scram",46,0.78,46,36.22,840,100.254810318002
1,34,"CEV","scram",50,0.794428571428571,50,39.3832857142857,739,103.670298878686
1,35,"CEV","scram",51,0.777714285714286,51,39.3331428571429,856,107.102519174921
1,36,"CEV","scram",44,0.815857142857143,44,36.1841428571429,589,110.218153424445
1,37,"CEV","scram",43,0.789714285714286,43,33.8411428571429,772,113.217192408512
1,38,"CEV","scram",41,0.899285714285714,41,37,5,115.749632704654
1,39,"CEV","scram",48,0.846857142857143,48,40.3874285714286,372,118.398798729992
1,40,"CEV","scram",41,0.825428571428571,41,33.6982857142857,522,121.397801675834
1,41,"CEV","scram",40,0.861142857142857,40,34.4165714285714,272,124.096944723395
1,42,"CEV","scram",46,0.847,46,38.694,371,126.746034482028
1,43,"CEV","scram",46,0.842285714285714,46,38.6845714285714,404,129.678402701975
1,44,"CEV","scram",49,0.823285714285714,49,40.2931428571429,537,132.394178310293
1,45,"CEV","scram",43,0.818571428571429,43,35.3628571428571,570,135.593127897475
1,46,"CEV","scram",41,0.832857142857143,41,34.5014285714286,470,138.492239097366
1,47,"CEV","scram",47,0.84,47,39.52,420,141.391218436882
1,48,"CEV","scram",44,0.821,44,36.179,553,144.523547266377
1,49,"CEV","scram",49,0.806714285714286,49,39.4201428571429,653,147.605888737249
1,50,"CEV","scram",40,0.821,40,32.895,553,150.738178176223
1,51,"CEV","scram",47,0.833,0,39.499,469,153.63727624598
1,52,"CEV","scram",48,0.816285714285714,48,39.4488571428571,586,156.502936266945
1,53,"CEV","scram",50,0.780714285714286,50,39.3421428571429,835,159.718529030913
1,54,"CEV","scram",48,0.818857142857143,48,39.4565714285714,568,162.817521779914
1,55,"CEV","scram",43,0.816428571428571,43,35.3671428571429,585,165.883162245387
1,56,"CEV","scram",49,0.833142857142857,49,41.1657142857143,468,168.98215918499
1,57,"CEV","scram",48,0.773714285714286,0,37,884,172.097833663225
1,58,"CEV","scram",48,0.826142857142857,0,39.4784285714286,517,174.896905053523
1,59,"CEV","scram",44,0.795142857142857,44,34.6145714285714,734,177.962558649131
1,60,"CEV","scram",48,0.731,48,34.807,1183,181.677997343242
1,61,"CEV","scram",57,0.688142857142857,57,39.0644285714286,1483,185.493407402304
1,62,"CEV","scram",57,0.623857142857143,0,35.7522857142857,1933,189.608744407422
1,63,"CEV","scram",43,0.771571428571429,0,33.1421428571429,899,193.190897725755
2,64,"IEV","happy",14,0.895892728111437,0,12.1922963358565,372,0.672311145695858
2,65,"IEV","happy",23,0.865063228385316,23,19.8677498255493,1048,4.00452739105094
2,66,"IEV","happy",25,0.847631389195064,0,21.2309335273708,1265,7.90326899092179
2,67,"IEV","happy",26,0.872816395592121,26,22.2761502509593,932,11.1188779579243
2,68,"IEV","happy",18,0.879557195241737,0,16.0146897501854,815,14.5177811704343
2,69,"IEV","happy",27,0.86390892396805,27,23.4785296435218,1064,18.2165199767333
2,70,"IEV","happy",21,0.866267011229389,21,17.9718607434522,1031,21.5320860611973
2,71,"IEV","happy",26,0.858849673298284,26,22.4044950894826,1131,24.8976959361462
2,72,"IEV","happy",22,0.873923331746612,22,19.4977195647134,914,28.4465075868648
2,73,"IEV","happy",22,0.860167931301306,22,18.7958800612939,1114,31.895372177125
2,74,"IEV","happy",27,0.86390892396805,0,23.4785296435218,1064,35.2442841199227
2,75,"IEV","happy",95,0.492161152097687,0,46.8540648743583,3446,41.0758048858261
2,76,"IEV","happy",19,0.896085680282781,19,16.6322004339891,363,44.0247131967917
2,77,"IEV","happy",20,0.894110009719151,20,17.9234866013207,446,46.7071613849839
2,78,"IEV","happy",19,0.894948683897015,19,16.8629309662212,413,49.5062319373246
2,79,"IEV","happy",19,0.891680129409999,19,16.6027089997834,529,52.4719203138957
2,80,"IEV","happy",19,0.894550936797614,19,16.9422658911331,429,55.2876672872808
2,81,"IEV","happy",23,0.882261858066934,23,19.9920237119353,762,58.4366200172808
2,82,"IEV","happy",14,0.894972991676265,14,12.3831942158231,412,61.2856726204045
2,83,"IEV","happy",47,0.751241481662552,0,35.2821685971517,2061,65.5842681123177
2,84,"IEV","happy",18,0.873064596553536,18,16.1297258248925,928,68.7499422412366
2,85,"IEV","happy",55,0.694420786782997,55,38.011325630995,2410,73.4483533521416
2,86,"IEV","happy",53,0.685670974530281,53,36.5548751533374,2460,78.5966515296604
2,87,"IEV","happy",57,0.688661666662717,57,39.0966588541281,2443,83.3284381115809
2,88,"IEV","happy",58,0.65547544063427,58,37.9722617136457,2627,88.2434806658421
2,89,"IEV","happy",65,0.636929551606526,65,41.1100825983255,2726,93.6083926868159
2,90,"IEV","happy",78,0.588301472922494,0,45.7348723770943,2976,98.8234124728478
2,91,"IEV","happy",48,0.73875897763573,48,35.5021645237994,2142,103.505134870415
2,92,"IEV","happy",42,0.730832707744133,42,30.9861285094261,2192,108.386859223712
2,93,"IEV","happy",42,0.77814881897723,42,32.3134847081308,1875,112.902084203437
2,94,"IEV","happy",55,0.703198008618132,55,38.8026684222813,2359,117.550512704765
2,95,"IEV","happy",37,0.763993542033183,37,28.154491016563,1975,121.915757728973
2,96,"IEV","happy",54,0.665030885151191,54,35.9912528448012,2575,126.830815089634
2,97,"IEV","happy",69,0.631032437318266,69,43.3659485371508,2757,131.979112429079
2,98,"IEV","happy",33,0.83573908577545,0,27.6349628084407,1391,135.611270985566
2,99,"IEV","happy",65,0.621436337403941,65,40.1891770195412,2807,140.909495480591
2,100,"IEV","happy",55,0.683196052899814,55,37.4131560539623,2474,145.974651526893
2,101,"IEV","happy",65,0.63749804203974,65,41.7123662048359,2723,150.93954874156
2,102,"IEV","happy",65,0.608618372042566,0,39.7677348938298,2873,156.504371924326
2,103,"IEV","happy",39,0.791816603644986,39,31.1126051780735,1773,160.919644815149
2,104,"IEV","happy",50,0.725835953781104,50,36.4736550694704,2223,165.634727039258
2,105,"IEV","happy",26,0.855491684088595,26,21.9696902277965,1173,169.150285301614
2,106,"IEV","happy",35,0.780754506066451,35,27.4042239607454,1856,173.348821707768
2,107,"IEV","happy",43,0.754553480881526,43,32.7583549092109,2039,177.730725273723
2,108,"IEV","happy",33,0.794017211796723,0,26.1498341147591,1756,182.129279838642
2,109,"IEV","happy",58,0.647288348742018,0,37.2251641857507,2671,186.994362132624
2,110,"IEV","happy",18,0.889628915536269,18,16.0897695920054,589,190.176621889113
2,111,"IEV","happy",20,0.896595129711843,20,18.32020491867,338,193.208964547142
2,112,"IEV","happy",24,0.862138585811629,24,21.1202423129801,1088,196.841140424251
2,113,"IEV","happy",20,0.866964231953214,20,17.0081362561408,1021,200.356616273872
2,114,"IEV","happy",31,0.800609197005242,31,24.7050453029377,1704,204.65519779746
2,115,"IEV","happy",28,0.848607751944408,28,23.6585310707429,1254,208.304006794118
2,116,"IEV","happy",35,0.781027211124577,35,27.3789568460842,1854,212.852515054285
2,117,"IEV","happy",31,0.840995313123843,31,26.2222517494185,1337,216.634623953607
2,118,"IEV","happy",33,0.804804905228271,33,26.6974690541563,1670,220.950104273041
2,119,"IEV","happy",23,0.845557800021824,23,19.7886834187265,1288,224.448741949047
2,120,"IEV","happy",28,0.834538588093481,28,23.5906088233476,1403,228.44739373296
2,121,"IEV","happy",26,0.831176492779451,26,21.4691296594023,1436,232.279464568826
2,122,"IEV","happy",20,0.888507949059113,20,18.0676656994477,619,235.495065434254
2,123,"IEV","happy",25,0.853088871682642,25,21.4141186873498,1202,238.943998748437
2,124,"IEV","happy",17,0.891997660292316,17,14.7590053000317,519,242.159534521867
2,125,"IEV","happy",61,0.666306934595938,61,40.5649239034842,2568,246.924679533229
2,126,"IEV","happy",31,0.838007075787806,31,25.7142585962183,1368,250.790050132084
3,127,"CEVR","scram",158,0.235668789808917,0,37.2356687898089,805,1.1054131181445
3,128,"CEVR","scram",164,0.220125786163522,164,36.1194968553459,417,3.77129411697388
3,129,"CEVR","scram",172,0.219491525423729,0,37.6584745762712,400,6.77025292324834
3,130,"CEVR","scram",167,0.217063359034529,0,36.3488099228964,334,9.50262170191854
3,131,"CEVR","scram",157,0.239062211556212,157,37.4781244231124,883,12.8848990583792
3,132,"CEVR","scram",148,0.243558397592627,0,36.0257664096295,983,16.2170909990091
3,133,"CEVR","scram",157,0.238709677419355,0,37.4774193548387,875,19.8159076083684
3,134,"CEVR","scram",124,0.290945854864075,0,36.1271624354078,1849,23.8646316780942
3,135,"CEVR","scram",81,0.464991023339318,0,37.4649910233393,3515,29.7793303339276
3,136,"CEVR","scram",153,0.2458238420653,0,37.4916476841306,1032,33.5114370681113
3,137,"CEVR","scram",117,0.303420805998126,117,35.4828959700094,2032,38.0932107293047
3,138,"CEVR","scram",138,0.272516835016835,138,37.5450336700337,1548,41.9919593132799
3,139,"CEVR","scram",104,0.342140026420079,104,35.6314398943197,2515,46.956960172276
3,140,"CEVR","scram",148,0.255474452554745,0,37.7664233576642,1231,50.5891427542083
3,141,"CEVR","scram",119,0.303349730616069,0,36.0899508081518,2031,54.8210579836741
3,142,"CEVR","scram",109,0.333247555326814,0,36.3335048893464,2414,59.9360902013723
3,143,"CEVR","scram",143,0.254620526936689,143,36.4907589461266,1214,63.8514517906588
3,144,"CEVR","scram",134,0.26778329197684,0,35.9288668320926,1464,67.6168708592886
3,145,"CEVR","scram",151,0.244201395436545,0,36.7557986045635,997,71.0657318178564
3,146,"CEVR","scram",102,0.367897727272727,0,37.3678977272727,2780,76.1973627932603
3,147,"CEVR","scram",150,0.248894868345185,0,37.2488948683452,1097,79.5962573455181
3,148,"CEVR","scram",126,0.297427652733119,0,37.5948553054662,1946,84.2447012120392
3,149,"CEVR","scram",93,0.402049053089103,0,37.4020490530891,3079,89.5763064859202
3,150,"CEVR","scram",138,0.279215178956447,0,38.3960758947822,1662,93.8916289639892
3,151,"CEVR","scram",119,0.306799336650083,0,36.3864013266998,2079,98.2234485108638
3,152,"CEVR","scram",126,0.304347826086957,0,38.2173913043478,2045,102.77195677103
3,153,"CEVR","scram",104,0.374819102749638,0,38.8740955137482,2845,107.870282675605
3,154,"CEVR","scram",134,0.271374685666387,0,36.4572506286672,1528,111.702385079698
3,155,"CEVR","scram",97,0.403930131004367,97,39.0196506550218,3094,117.450466469862
3,156,"CEVR","scram",133,0.27617828961399,133,36.723821710386,1611,121.765704021091
3,157,"CEVR","scram",128,0.283245844269466,0,36.1502624671916,1728,125.797721498064
3,158,"CEVR","scram",136,0.268505079825835,0,36.4629898403483,1477,129.629821387934
3,159,"CEVR","scram",159,0.233081353491721,0,37,744,132.678813648061
3,160,"CEVR","scram",167,0.221784552149341,0,37,461,135.844421567512
3,161,"CEVR","scram",126,0.300673322498259,126,37.9020199674948,1993,140.392924799118
3,162,"CEVR","scram",135,0.276119402985075,0,37.2761194029851,1610,144.708173524821
3,163,"CEVR","scram",128,0.285242290748899,128,36.4295154185022,1760,148.823685691925
3,164,"CEVR","scram",105,0.352380952380952,0,37,2625,154.155059372075
3,165,"CEVR","scram",143,0.258122383894758,0,37,1283,157.703896444989
3,166,"CEVR","scram",103,0.350758396533044,103,36.2984832069339,2608,162.818871951546
3,167,"CEVR","scram",124,0.292721518987342,0,36.4145569620253,1876,166.950956336572
3,168,"CEVR","scram",146,0.25024154589372,146,36.4995169082126,1125,170.732945947093
3,169,"CEVR","scram",112,0.329936305732484,0,37,2375,175.414760814514
3,170,"CEVR","scram",162,0.231580829756795,162,37.4631616595136,708,178.630362238735
3,171,"CEVR","scram",122,0.29824965453708,0,36.4035006909258,1958,182.845635967678
3,172,"CEVR","scram",67,0.56873078612209,0,38.1374615722442,4023,189.076898600208
3,173,"CEVR","scram",155,0.245311612047736,155,37.9812464481909,1021,192.575764517533
3,174,"CEVR","scram",130,0.285053929121726,130,37,1757,196.841021135333
3,175,"CEVR","scram",114,0.322942643391521,114,36.6770573566085,2290,201.539491192321
3,176,"CEVR","scram",131,0.279878971255673,131,36.7201210287443,1673,205.771412847214
3,177,"CEVR","scram",119,0.299283568292119,0,35.5035821585394,1973,210.403238959145
3,178,"CEVR","scram",154,0.237876561351947,154,36.5242468772961,856,213.718846669071
3,179,"CEVR","scram",127,0.292523153377005,0,37.292523153377,1873,217.800790044595
3,180,"CEVR","scram",160,0.233585858585859,0,37.4671717171717,756,221.16637198301
3,181,"CEVR","scram",117,0.311223263638548,0,36.3775534727229,2139,225.914802020881
3,182,"CEVR","scram",117,0.309956917185256,0,36.3800861656295,2122,230.746524488437
