"run","trial","rewFunc","emotion","magnitude","probability","score","ev","rt","starttime"
1,1,"DEV","scram",73,0.531738442255973,73,39.005319041307,1588,1.89023102098145
1,2,"DEV","scram",77,0.520515883544512,77,39.8938780754426,1655,6.00379154333859
1,3,"DEV","scram",81,0.480571983281452,81,38.7737695400028,1913,10.2858818648747
1,4,"DEV","scram",77,0.443258486448248,77,33.9920115146626,2189,15.1174478879293
1,5,"DEV","scram",80,0.475825885929667,0,37.9747329773627,1946,19.5327045755803
1,6,"DEV","scram",75,0.478981057709655,75,35.791644714656,1924,24.0811784737998
1,7,"DEV","scram",76,0.485546050883591,0,36.6837664801118,1879,28.2798076291838
1,8,"DEV","scram",77,0.500679690840873,0,38.6304949582796,1779,32.4783959972556
1,9,"DEV","scram",80,0.371610262408394,0,29.6463111891367,2861,37.9100201282563
1,10,"DEV","scram",75,0.485693649850798,0,36.2073405352895,1878,41.9586089852201
1,11,"DEV","scram",74,0.588392445037426,74,43.4812691579222,1278,45.85733577871
1,12,"DEV","scram",73,0.611819896359673,73,44.8394802903246,1161,49.6894331542135
1,13,"DEV","scram",80,0.54209372537712,80,43.4155253715398,1528,53.7881004429328
1,14,"DEV","scram",79,0.530718828819664,0,42.1287381853892,1594,57.7534169845603
1,15,"DEV","scram",71,0.618838029193953,0,44.0020483222943,1127,61.3022534986994
1,16,"DEV","scram",76,0.430530131132723,76,32.7376468221318,2293,66.1673190307702
1,17,"DEV","scram",85,0.407894172216176,0,34.5433998116112,2493,70.8824381311024
1,18,"DEV","scram",72,0.575862617254017,0,41.5898036443714,1343,74.6978632759201
1,19,"DEV","scram",76,0.545256962584481,0,41.443606558062,1510,78.5299475212632
1,20,"DEV","scram",82,0.481152716122057,0,39.2944060930807,1909,82.9618130237213
1,21,"DEV","scram",75,0.625950403695059,75,46.893985085434,1093,86.3273550129961
1,22,"DEV","scram",77,0.5728315374326,0,44.2797386857338,1359,90.3594065726247
1,23,"DEV","scram",79,0.576052757053493,0,45.633084840246,1342,94.224766276162
1,24,"DEV","scram",80,0.340663043019147,0,27.1682920299737,3225,99.6730179394326
1,25,"DEV","scram",80,0.386048106104286,0,31.0135120781123,2707,104.854626775192
1,26,"DEV","scram",75,0.476539857152787,0,35.6400009088421,1941,109.319792878705
1,27,"DEV","scram",81,0.528350936864746,81,43.0296221716174,1608,113.101904571671
1,28,"DEV","scram",75,0.525663946009688,0,39.1674577860928,1624,117.350503206413
1,29,"DEV","scram",75,0.612640658704995,75,46.1117320467357,1157,120.982629635891
1,30,"DEV","scram",84,0.38450195796026,0,32.4453235131735,2723,126.031067076961
1,31,"DEV","scram",79,0.570008966338029,79,45.2429476953655,1374,129.579806930771
1,32,"DEV","scram",74,0.557808507850573,0,41.1024607666811,1440,133.445213567647
1,33,"DEV","scram",74,0.701208317021955,0,51.7781674011538,757,136.577513901906
1,34,"DEV","scram",78,0.357454866290935,0,27.9601783968561,3022,141.775791895339
1,35,"DEV","scram",81,0.523163415292628,0,42.1537811017401,1639,145.691175275071
1,36,"DEV","scram",77,0.382966989673605,0,29.652888951506,2739,150.856181442054
1,37,"DEV","scram",85,0.427806966348913,85,36.4135887810048,2316,155.987791744483
1,38,"DEV","scram",85,0.403109723129551,0,34.1946333671047,2538,161.152819422579
1,39,"DEV","scram",73,0.573587338793499,0,42.032658726919,1355,165.034813363152
1,40,"DEV","scram",78,0.59946553061914,0,46.5252487186741,1222,168.483752543969
1,41,"DEV","scram",76,0.389568794115125,76,29.6966917169588,2671,173.432067762802
1,42,"DEV","scram",77,0.586442199978176,0,45.1260492861698,1288,177.047539561594
1,43,"DEV","scram",76,0.392948660558297,0,29.9145036083675,2637,181.962593011125
1,44,"DEV","scram",77,0.489258503161138,0,37.8951065642351,1854,186.344493504064
1,45,"DEV","scram",77,0.51528157985848,77,39.5622511432566,1687,190.409802083785
1,46,"DEV","scram",84,0.435344251441013,84,36.5278941174107,2253,194.891692379897
1,47,"DEV","scram",83,0.356262799541537,83,29.6616241331716,3036,200.456500197652
1,48,"DEV","scram",84,0.352133825217215,0,29.7158733478584,3085,205.838077185788
1,49,"DEV","scram",76,0.59015468624584,0,44.7648917505078,1269,209.786765636414
1,50,"DEV","scram",79,0.391450865465555,79,30.9923881525532,2652,215.118345488045
1,51,"DEV","scram",83,0.35490729475597,83,29.5639349130422,3052,220.599873447605
1,52,"DEV","scram",78,0.345280137495251,0,26.795440405485,3168,225.948166317226
1,53,"DEV","scram",72,0.583725652218468,72,42.0393491874159,1302,229.480292886386
1,54,"DEV","scram",73,0.54384784130378,0,39.7246105327118,1518,233.229064029088
1,55,"DEV","scram",78,0.401747308391545,0,31.2829296568631,2551,238.410742147396
1,56,"DEV","scram",73,0.526836991608578,0,38.7121324206597,1617,242.659301671021
1,57,"DEV","scram",79,0.634865912307665,0,49.9508838677075,1051,246.291426144944
1,58,"DEV","scram",79,0.356517765812767,79,28.2539169972147,3033,251.956265670637
1,59,"DEV","scram",84,0.355076339317813,0,29.931199503607,3050,257.33779768099
1,60,"DEV","scram",77,0.518543543773009,0,39.769067627143,1667,261.536457287169
1,61,"DEV","scram",77,0.391749575039602,77,30.2290310909546,2649,266.668068707058
1,62,"DEV","scram",81,0.348232503128451,0,28.0366938013852,3132,272.032982962919
1,63,"DEV","scram",74,0.544199635672639,74,40.2895971656662,1516,275.881704238946
2,64,"IEV","happy",32,0.804682801713254,0,25.9047897005075,1671,1.97191207262222
2,65,"IEV","happy",21,0.863836092071688,21,18.3049627736138,1065,5.32074830739657
2,66,"IEV","happy",24,0.860091038519074,0,20.526210693991,1115,8.86960521518631
2,67,"IEV","happy",66,0.651579332478923,0,42.7950159748052,2648,14.2011641144345
2,68,"IEV","happy",26,0.847631389195064,26,22.0785649165659,1265,17.6500228380974
2,69,"IEV","happy",35,0.813387883148282,35,28.2798229665071,1598,21.5321047786783
2,70,"IEV","happy",44,0.740636456814124,44,32.3956634744462,2130,26.3471843488478
2,71,"IEV","happy",62,0.645602605145801,0,39.9225238984777,2680,31.6621084523322
2,72,"IEV","happy",79,0.574098455807059,79,45.3253709386306,3047,36.8937200118999
2,73,"IEV","happy",84,0.550597286820471,84,45.9935512809112,3163,42.3918933830973
2,74,"IEV","happy",91,0.502565403760573,91,45.8324541014045,3396,48.2233102251812
2,75,"IEV","happy",102,0.48528272541057,0,49.6175168715442,3479,54.0880402397524
2,76,"IEV","happy",75,0.587704440989015,0,44.003284397105,2979,59.4529628765667
2,77,"IEV","happy",30,0.833529172266962,30,25.3700091256062,1413,63.1017634922864
2,78,"IEV","happy",41,0.791034594873413,41,32.7649027484838,1779,67.1670768212171
2,79,"IEV","happy",52,0.719461960097534,0,37.6603279906308,2262,71.9655160083203
2,80,"IEV","happy",29,0.809742982019263,29,23.7781686553631,1629,76.1807875023223
2,81,"IEV","happy",66,0.607640648583672,66,39.8295521655587,2878,81.345850659789
2,82,"IEV","happy",83,0.557926484472105,83,46.1706916073896,3127,87.060547918798
2,83,"IEV","happy",89,0.534004533285824,89,47.3678632003549,3244,92.6920175608902
2,84,"IEV","happy",37,0.797592925259214,37,29.7901804516282,1728,96.7573937469715
2,85,"IEV","happy",58,0.658613933874033,0,38.4185110919445,2610,101.955649111827
2,86,"IEV","happy",93,0.503188871900063,93,46.8067494837899,3393,107.587128252333
2,87,"IEV","happy",94,0.520394812138631,0,49.0621369842256,3310,113.28525022035
2,88,"IEV","happy",47,0.74636387016177,47,34.9144571184495,2093,117.717134160906
2,89,"IEV","happy",31,0.791425945840806,31,24.8163047347949,1776,121.882436175547
