"run","trial","rewFunc","emotion","magnitude","probability","score","ev","rt","starttime"
1,1,"CEV","scram",50,0.711571428571429,0,35.5768571428571,1319,1.62266237731092
1,2,"CEV","scram",45,0.791857142857143,0,35.4162857142857,757,4.9028829082381
1,3,"CEV","scram",40,0.852857142857143,40,34.4414285714286,330,7.4519543685019
1,4,"CEV","scram",41,0.865571428571429,41,35.2688571428571,241,10.1177596591879
1,5,"CEV","scram",43,0.863285714285714,43,37,257,12.7002275427803
1,6,"CEV","scram",41,0.881428571428571,41,36.1185714285714,130,15.2494152188301
1,7,"CEV","scram",39,0.853,39,33.588,329,18.2484656567685
1,8,"CEV","scram",47,0.841142857142857,47,39.5234285714286,412,21.2307840799913
1,9,"CEV","scram",47,0.831571428571429,47,39.4947142857143,479,23.879885292612
1,10,"CEV","scram",39,0.831714285714286,39,32.8414285714286,478,27.0288972479757
1,11,"CEV","scram",79,0.448571428571429,0,35.6542857142857,3160,32.6103555059526
1,12,"CEV","scram",48,0.819857142857143,48,39.4595714285714,561,35.8426188244484
1,13,"CEV","scram",47,0.862714285714286,47,40.4508571428571,261,38.5250737173483
1,14,"CEV","scram",43,0.860285714285714,43,37,278,40.9742986885831
1,15,"CEV","scram",47,0.853285714285714,47,40.4131428571429,327,43.5234740728047
1,16,"CEV","scram",46,0.843714285714286,46,38.6874285714286,394,46.3392129444983
1,17,"CEV","scram",40,0.855714285714286,40,34.4328571428571,310,48.9216473042034
1,18,"CEV","scram",44,0.848571428571429,44,37,360,51.8040407369845
1,19,"CEV","scram",48,0.855857142857143,0,41.2792857142857,309,54.7863926838618
1,20,"CEV","scram",47,0.858285714285714,47,40.4331428571429,292,57.702108228812
1,21,"CEV","scram",45,0.817714285714286,45,37,576,60.9010583746713
1,22,"CEV","scram",48,0.824857142857143,48,39.4745714285714,526,63.6001715301536
1,23,"CEV","scram",57,0.665428571428571,57,37.6654285714286,1642,67.4155880145263
1,24,"CEV","scram",48,0.767857142857143,48,37,925,70.7144944397733
1,25,"CEV","scram",47,0.772571428571429,47,36.2274285714286,892,73.9800963529851
1,26,"CEV","scram",84,0.451428571428571,0,37.9028571428571,3140,79.6448788880371
1,27,"CEV","scram",48,0.801285714285714,48,38.6025714285714,691,82.6105817917269
1,28,"CEV","scram",50,0.791857142857143,50,39.3755714285714,757,85.7928773069289
1,29,"CEV","scram",45,0.787142857142857,45,35.4257142857143,790,89.0084829216357
1,30,"CEV","scram",50,0.782285714285714,50,39.3468571428571,824,92.0075023500249
1,31,"CEV","scram",45,0.803857142857143,45,36.1961428571429,673,95.2064547308255
1,32,"CEV","scram",97,0.361142857142857,97,35.1942857142857,3772,101.504359911662
1,33,"CEV","scram",99,0.370714285714286,99,36.6292857142857,3705,107.435740296496
1,34,"CEV","scram",114,0.332714285714286,0,37.9981428571429,3971,114.083568442147
1,35,"CEV","scram",46,0.858714285714286,46,39.5761428571429,289,116.949269529898
1,36,"CEV","scram",43,0.849285714285714,43,36.1507142857143,355,119.831668829313
1,37,"CEV","scram",40,0.846857142857143,40,33.6125714285714,372,122.430817603832
1,38,"CEV","scram",43,0.858714285714286,43,37,289,125.24658022169
1,39,"CEV","scram",47,0.851714285714286,47,40.4068571428571,338,127.862409049179
1,40,"CEV","scram",40,0.837428571428571,40,33.6502857142857,438,130.77808185108
1,41,"CEV","scram",40,0.851714285714286,40,34.4448571428571,338,133.543812970631
1,42,"CEV","scram",46,0.839857142857143,46,38.6797142857143,421,136.243116373662
1,43,"CEV","scram",45,0.861285714285714,45,38.7225714285714,271,139.042085795663
1,44,"CEV","scram",48,0.839857142857143,48,40.3594285714286,421,141.64119294472
1,45,"CEV","scram",42,0.849571428571429,42,35.3008571428571,353,144.623511088546
1,46,"CEV","scram",41,0.848285714285714,41,34.4551428571429,362,147.439313096926
1,47,"CEV","scram",48,0.828142857142857,48,39.4844285714286,503,150.421595481923
1,48,"CEV","scram",43,0.849571428571429,43,36.1504285714286,353,153.353983816225
1,49,"CEV","scram",47,0.833,47,39.499,469,156.253070711391
1,50,"CEV","scram",39,0.844857142857143,39,32.7757142857143,386,159.218736459501
1,51,"CEV","scram",55,0.709285714285714,0,39.1278571428571,1335,162.984141001012
1,52,"CEV","scram",49,0.806857142857143,49,39.4205714285714,652,165.916506706737
1,53,"CEV","scram",48,0.818857142857143,48,39.4565714285714,568,168.86553849699
1,54,"CEV","scram",62,0.628428571428571,62,38.8852857142857,1901,173.297484456794
1,55,"CEV","scram",39,0.897428571428571,39,35.2051428571429,18,175.796577218454
1,56,"CEV","scram",49,0.842714285714286,49,41.2135714285714,401,178.828936359147
1,57,"CEV","scram",48,0.773714285714286,0,37,884,181.944617821369
1,58,"CEV","scram",48,0.826142857142857,0,39.4784285714286,517,184.743667979958
1,59,"CEV","scram",41,0.847571428571429,41,34.4572857142857,367,187.442789237015
1,60,"CEV","scram",40,0.852428571428571,40,34.4427142857143,333,190.308577207383
1,61,"CEV","scram",57,0.681,57,39.043,1533,194.173966244096
1,62,"CEV","scram",44,0.809571428571429,44,35.3808571428571,633,196.989637789084
1,63,"CEV","scram",41,0.805,0,32.975,665,200.33860029676
2,64,"IEV","happy",25,0.836037368151021,0,20.9146507082138,1388,1.68864562408999
2,65,"IEV","happy",17,0.896043241602245,17,14.8488284923208,365,4.33777421433479
2,66,"IEV","happy",17,0.891583526740693,0,14.8376294516032,532,7.5033807370346
2,67,"IEV","happy",30,0.847631389195064,30,25.4690904733461,1265,11.0522071940359
2,68,"IEV","happy",41,0.745749198480811,0,30.4879230999937,2097,15.733977642376
2,69,"IEV","happy",24,0.879610218641673,24,21.283982268199,814,19.1828782709781
2,70,"IEV","happy",16,0.889336271226617,16,14.3639335363992,597,22.0652929353528
2,71,"IEV","happy",21,0.88452753711952,21,18.7431837192075,714,25.01426801458
2,72,"IEV","happy",29,0.836829184077726,29,24.1704060451119,1380,29.0296222006436
2,73,"IEV","happy",16,0.892153850085587,16,13.837023778917,514,31.8786924036685
2,74,"IEV","happy",24,0.88136734662688,0,21.014094424404,780,34.9443622024264
2,75,"IEV","happy",16,0.891091169551667,16,14.039158916986,547,37.8767184098251
2,76,"IEV","happy",21,0.883838108919412,21,18.8559874849597,729,41.1923015355133
2,77,"IEV","happy",22,0.885332703287559,22,19.4953031455758,696,44.1248315079138
2,78,"IEV","happy",19,0.894550936797614,19,16.9422658911331,429,46.9403996877372
2,79,"IEV","happy",21,0.879716034478135,21,18.6287519736452,812,50.1893385890871
2,80,"IEV","happy",65,0.636550340243977,65,41.1335484890715,2728,55.3043557212222
2,81,"IEV","happy",122,0.426389028851492,122,52.0135122442642,3761,61.4523010605481
2,82,"IEV","happy",25,0.833731709784166,25,21.1792590879386,1411,65.3010416128673
2,83,"IEV","happy",30,0.856465817926041,30,25.273559466996,1161,68.6999870096333
2,84,"IEV","happy",107,0.451026927290896,0,48.3471602426506,3643,74.5813113120385
2,85,"IEV","happy",27,0.86039812110222,27,23.0674556850081,1111,77.9801865878981
2,86,"IEV","happy",130,0.398943633771741,130,51.8159015726495,3893,84.5613713474013
2,87,"IEV","happy",128,0.412852960816047,128,52.9284051917871,3826,90.6760202762671
2,88,"IEV","happy",125,0.409526850171968,0,50.9980560082159,3842,96.8073442294262
2,89,"IEV","happy",135,0.392319689599904,0,52.8505414181234,3925,103.371874637669
2,90,"IEV","happy",45,0.761514577589458,0,34.4669222774051,1992,107.603846578393
2,91,"IEV","happy",27,0.864271868988484,27,23.4313546142859,1059,111.202609828906
2,92,"IEV","happy",52,0.674090510272081,52,35.3436849521162,2525,116.417556979926
2,93,"IEV","happy",94,0.517499047245938,94,48.675351115325,3324,122.382267578738
2,94,"IEV","happy",24,0.886953832371188,24,20.9975067127047,658,125.331302721519
2,95,"IEV","happy",17,0.878096381279732,17,15.365109293383,842,128.563574979547
2,96,"IEV","happy",104,0.462103689040663,104,47.8293451675112,3590,134.49495173269
2,97,"IEV","happy",115,0.45165388116993,115,51.931409785107,3640,140.526288117748
2,98,"IEV","happy",55,0.706259283919988,0,38.5912111760671,2341,145.108114299364
2,99,"IEV","happy",29,0.821777027682842,29,24.1506585193784,1524,149.123462898191
2,100,"IEV","happy",48,0.723069461910141,48,34.508170684981,2240,153.955312476959
2,101,"IEV","happy",72,0.605290417643974,72,43.6094092877413,2890,159.086909928592
2,102,"IEV","happy",118,0.420553847219396,0,49.7088176903787,3789,165.568047056207
2,103,"IEV","happy",23,0.884888363514941,23,20.4534624715552,706,168.916983303847
2,104,"IEV","happy",22,0.891322877730443,22,19.343390128539,540,171.949318977771
2,105,"IEV","happy",102,0.47985821974906,0,48.8930670685708,3505,177.797360279132
2,106,"IEV","happy",18,0.881718139571741,18,15.6691590055916,773,180.913020509528
2,107,"IEV","happy",22,0.879183873767867,22,19.5901975363023,822,184.078682625899
2,108,"IEV","happy",29,0.816385616333482,0,23.9004317339521,1572,188.293919478543
2,109,"IEV","happy",26,0.830969869993612,0,21.4924186003297,1438,191.926054568496
2,110,"IEV","happy",106,0.462730641366947,106,49.1878610524886,3587,198.107356102439
2,111,"IEV","happy",116,0.445385030796532,116,51.7238962291234,3670,204.472000491805
2,112,"IEV","happy",24,0.864632790854719,24,20.7904040090288,1054,208.070748097962
2,113,"IEV","happy",20,0.862138585811629,20,17.6716879697336,1088,211.652888565557
2,114,"IEV","happy",17,0.881817681165846,17,14.7711962433041,771,215.018481678562
2,115,"IEV","happy",30,0.837713709279263,30,24.9089498683739,1371,218.783882308984
2,116,"IEV","happy",105,0.459386787053838,105,48.4168776469246,3603,225.081817661179
2,117,"IEV","happy",34,0.822217914943862,34,28.2148814213018,1520,229.04719566321
2,118,"IEV","happy",75,0.576308629029892,0,43.4786088856059,3036,234.728680041851
2,119,"IEV","happy",18,0.873557199479656,18,16.0566046957849,920,237.844288869062
2,120,"IEV","happy",19,0.883510607048633,19,17.1421579940067,736,241.176524390699
2,121,"IEV","happy",18,0.87748504295789,18,15.4602167778567,853,244.425472511211
2,122,"IEV","happy",102,0.48403128023941,102,49.1880281925804,3485,250.506798489718
