"run","trial","rewFunc","emotion","magnitude","probability","score","ev","rt","starttime"
1,1,"IEV","scram",93,0.500902356059373,0,46.41873626627,3404,3.70465883234283
1,2,"IEV","scram",21,0.886284199535945,21,18.4504036440101,674,6.70358718777425
1,3,"IEV","scram",25,0.868131039717446,25,22.052551674871,1004,10.3857185759698
1,4,"IEV","scram",25,0.832715751745219,25,20.4622137840349,1421,14.4343898456427
1,5,"IEV","scram",40,0.785616955309599,40,31.6641799792981,1820,18.5330456804077
1,6,"IEV","scram",40,0.776489195866726,40,30.9026587654811,1887,22.5983564950584
1,7,"IEV","scram",50,0.704220580404724,0,35.2111105019213,2353,27.1302145943337
1,8,"IEV","scram",36,0.769601485772674,0,27.6504444631206,1936,31.2954945391393
1,9,"IEV","scram",36,0.804926929782088,36,29.100248740441,1669,35.3942227294319
1,10,"IEV","scram",37,0.814893526223428,37,29.7606686678734,1585,39.2095710488502
1,11,"IEV","scram",39,0.790380804399084,39,30.4510192764755,1784,43.624762923806
1,12,"IEV","scram",37,0.779249251728695,37,29.1018107895314,1867,47.9733563902846
1,13,"IEV","scram",43,0.777043598037481,43,33.1852786895433,1883,52.3885549699771
1,14,"IEV","scram",38,0.770028269519981,0,29.151813296874,1933,56.9537371369952
1,15,"IEV","scram",35,0.790511716284207,35,27.2771251057156,1783,61.4189183262351
1,16,"IEV","scram",38,0.786151159801698,38,30.044810020797,1816,65.4675918308203
1,17,"IEV","scram",41,0.779523610322977,41,32.1951503028658,1865,69.9661289353971
1,18,"IEV","scram",41,0.788407915329091,0,32.2057358291835,1799,74.2480340378534
1,19,"IEV","scram",32,0.811398563401201,0,26.041013598803,1615,78.3966783487995
1,20,"IEV","scram",111,0.453743796922175,0,50.4900063332229,3630,84.2114441919548
1,21,"IEV","scram",33,0.831691621022787,0,27.2328124742631,1431,88.3267487907142
1,22,"IEV","scram",59,0.673010180953006,0,39.4596073809295,2531,93.3917358211766
1,23,"IEV","scram",35,0.775097977200272,35,27.1485326910644,1897,97.9235981109377
1,24,"IEV","scram",42,0.772856588147119,0,32.7641663910567,1913,102.372117685358
1,25,"IEV","scram",37,0.799483372898277,37,29.6141264286901,1713,106.770672808983
1,26,"IEV","scram",38,0.797466271110644,0,30.5993986617876,1729,111.185954639514
1,27,"IEV","scram",29,0.823205175390136,29,23.9985233987365,1511,114.984647490142
1,28,"IEV","scram",30,0.821224098475433,30,25.0305351810071,1529,118.999996926985
1,29,"IEV","scram",36,0.801728671869841,36,28.6017046007055,1695,123.081990029459
1,30,"IEV","scram",32,0.795557117298649,32,25.2050884505668,1744,127.163982852595
1,31,"IEV","scram",37,0.813852599751765,37,29.8616559571531,1594,131.146014367754
1,32,"IEV","scram",38,0.805900281671247,38,30.6190454863198,1661,135.144690735848
1,33,"IEV","scram",37,0.807951834492924,37,29.6180227941699,1644,139.326640955784
1,34,"IEV","scram",38,0.799984522201856,38,30.3672355827285,1709,143.325317603216
1,35,"IEV","scram",37,0.795684938485554,37,29.1709669689225,1743,147.307340458094
1,36,"IEV","scram",33,0.817864125979431,33,27.0164031936462,1559,151.256038686493
1,37,"IEV","scram",35,0.808191687080153,35,27.9787241392796,1642,155.238098417554
1,38,"IEV","scram",34,0.795812682002412,34,26.7716237226148,1742,159.42004752002
1,39,"IEV","scram",34,0.789330744324436,34,26.5992017030756,1792,163.552059549489
1,40,"IEV","scram",34,0.780618040625927,34,26.6362419999818,1857,167.850635765179
1,41,"IEV","scram",33,0.791686461429008,33,26.3741872064035,1774,172.06587764647
1,42,"IEV","scram",33,0.793759476114182,0,26.1747287725586,1758,176.264570217725
1,43,"IEV","scram",35,0.820112177901126,35,28.4274056916712,1539,180.096567301167
1,44,"IEV","scram",30,0.840709574332284,0,25.4133330423353,1340,184.128568016342
1,45,"IEV","scram",36,0.806626973598346,36,28.9375821339578,1655,188.027317717759
1,46,"IEV","scram",39,0.802594976806713,39,30.9268605021211,1688,192.259227080562
1,47,"IEV","scram",31,0.798729302523109,31,24.8921211924404,1719,196.55781949943
1,48,"IEV","scram",39,0.804682801713254,0,31.5375693125003,1671,200.623205183918
1,49,"IEV","scram",41,0.79220656773704,41,32.6619254398739,1770,204.938416754099
1,50,"IEV","scram",41,0.789987607703561,41,32.066546069061,1787,209.070382688311
1,51,"IEV","scram",31,0.792076656819237,31,24.7525950839328,1771,213.13570607439
1,52,"IEV","scram",35,0.781163450695485,0,27.3663258200652,1853,217.434283966286
1,53,"IEV","scram",34,0.796704710259751,34,27.4823686112186,1735,221.616239494149
1,54,"IEV","scram",34,0.802841784797001,34,27.6926443999735,1686,225.598266260116
1,55,"IEV","scram",39,0.764718682697448,39,29.6191967947504,1970,230.11347280172
1,56,"IEV","scram",41,0.774539408586026,41,31.8471414461792,1901,234.262080236484
1,57,"IEV","scram",45,0.765008232584316,45,34.1839414064276,1968,238.877236911416
1,58,"IEV","scram",63,0.625671208362991,63,39.2960234264412,2785,244.358763194788
1,59,"IEV","scram",60,0.63844465204545,60,38.4623574636771,2718,249.473745964933
1,60,"IEV","scram",63,0.619505008560009,0,39.0713937789617,2817,254.538758696988
1,61,"IEV","scram",64,0.645039867291869,64,41.2486388228131,2683,259.420501767687
1,62,"IEV","scram",63,0.648223263021129,63,41.0505849038267,2666,264.735397655313
1,63,"IEV","scram",66,0.62950397969891,66,41.5661316321795,2765,269.700428685785
2,64,"DEV","fear",80,0.304737791116381,0,24.3375816959127,3687,3.98786856990773
2,65,"DEV","fear",77,0.490156481962079,77,37.9531301802894,1848,8.18645973163075
2,66,"DEV","fear",77,0.377493449845138,0,28.914717562774,2797,13.2348281695158
2,67,"DEV","fear",68,0.744333001920007,68,50.2768312542653,580,16.0172155958426
2,68,"DEV","fear",76,0.495448986561341,76,37.7989552896678,1813,20.0325658708171
2,69,"DEV","fear",75,0.485251077082038,75,36.1799913056411,1881,24.3644731383538
2,70,"DEV","fear",78,0.541569067776974,78,42.297655462957,1531,28.3465141519555
2,71,"DEV","fear",70,0.635722457778015,0,44.2822351379291,1047,31.7453905454604
