"run","trial","rewFunc","emotion","magnitude","probability","score","ev","rt","starttime"
1,1,"IEV","scram",26,0.858300012440435,26,22.4740442593114,1138,1.43895103991963
1,2,"IEV","scram",34,0.817297077281839,34,27.8911745443947,1564,5.32077484717593
1,3,"IEV","scram",14,0.892184882552015,14,12.0466851405745,513,8.50308963865973
1,4,"IEV","scram",44,0.764283815180957,44,33.4785813592669,1973,13.1015170924366
1,5,"IEV","scram",54,0.691112456664218,54,37.5487369611046,2429,17.7999796064105
1,6,"IEV","scram",66,0.620471166670145,0,40.8702897916407,2812,22.7816747659817
1,7,"IEV","scram",87,0.516671166901644,0,45.0966882923047,3328,28.279898423003
1,8,"IEV","scram",47,0.738288094545458,47,34.7998663684562,2145,32.6450864565559
1,9,"IEV","scram",56,0.700117514244669,0,39.0138391377803,2377,37.4435530214105
1,10,"IEV","scram",43,0.763557590657808,43,32.7746903400955,1978,41.6421377577353
1,11,"IEV","scram",39,0.766163533063394,39,30.2588814928543,1960,46.2239871269558
1,12,"IEV","scram",50,0.733227968727947,50,36.655267690388,2177,50.8724363013171
1,13,"IEV","scram",45,0.725186682104314,0,32.8956649537898,2227,55.6209026568104
1,14,"IEV","scram",17,0.889446546115319,17,15.2332829319386,594,58.8365211221389
1,15,"IEV","scram",27,0.851048224383894,27,23.3672954947501,1226,62.7351973506156
1,16,"IEV","scram",36,0.811986054294251,36,29.2296573112094,1610,66.5675712975208
1,17,"IEV","scram",47,0.751543971970483,0,35.2585116413599,2059,71.2490961840376
1,18,"IEV","scram",98,0.489660847036676,0,47.9564604303566,3458,77.1804785246495
1,19,"IEV","scram",38,0.787083084190452,38,29.9606318322791,1809,81.5124207127374
1,20,"IEV","scram",42,0.773418712449371,0,32.7166550547026,1909,85.5943693961017
1,21,"IEV","scram",54,0.697708433418673,0,37.7824537609102,2391,90.6593466489576
1,22,"IEV","scram",27,0.825375579442625,27,22.1147568827105,1491,94.674691615859
1,23,"IEV","scram",32,0.837321406449291,0,26.6272399283509,1375,98.6733713364229
1,24,"IEV","scram",22,0.886284199535945,22,19.336687843546,674,101.872324276017
1,25,"IEV","scram",26,0.872253306712933,0,22.3551663836582,941,105.487819541479
1,26,"IEV","scram",50,0.700803717770427,0,34.762115913177,2373,110.536142722238
1,27,"IEV","scram",17,0.895468585491393,17,14.9672087197626,391,113.201972038485
1,28,"IEV","scram",19,0.893342137017769,19,17.179018248865,474,116.151052996982
1,29,"IEV","scram",16,0.886284199535945,16,14.0189826463303,674,119.200003911275
1,30,"IEV","scram",25,0.882505968692331,25,21.7183409692244,757,122.282333927928
1,31,"IEV","scram",28,0.86448866480316,28,24.267597160979,1056,125.714481309755
1,32,"IEV","scram",29,0.854174510840065,29,24.6958940326509,1189,129.230033146683
1,33,"IEV","scram",33,0.832613706347279,33,27.1348130140831,1422,133.17875093082
1,34,"IEV","scram",32,0.825590834354751,32,26.2190494185115,1489,136.944125580369
1,35,"IEV","scram",35,0.804682801713254,35,28.3188381056473,1671,140.842842037324
1,36,"IEV","scram",38,0.786284520548816,38,30.0327798765467,1815,145.058128617005
1,37,"IEV","scram",39,0.764573799189324,39,29.6318508535577,1971,149.356739753392
1,38,"IEV","scram",44,0.726160203441226,44,32.0927204528445,2221,154.005235861056
1,39,"IEV","scram",53,0.668851572383526,53,35.7196369848521,2554,158.887071960373
1,40,"IEV","scram",66,0.612325330709408,66,40.1446123830497,2854,164.16853901837
1,41,"IEV","scram",76,0.56603332977358,0,42.9204673887704,3087,169.683356404305
1,42,"IEV","scram",67,0.63484174419857,67,42.5087247228004,2737,174.848358660238
1,43,"IEV","scram",79,0.572891471495709,0,45.3894852471958,3053,180.179929292761
1,44,"IEV","scram",71,0.612520061785181,71,43.1949919422873,2853,185.71140773478
1,45,"IEV","scram",79,0.583117900996068,0,46.007187702593,3002,190.943041085033
1,46,"IEV","scram",56,0.656954121649978,56,36.5584730744791,2619,196.091353230644
1,47,"IEV","scram",65,0.656954121649978,0,42.4710601693289,2619,201.289658881258
1,48,"IEV","scram",48,0.752600488006092,48,35.9283227151895,2052,205.721505107591
1,49,"IEV","scram",42,0.78129961492989,42,32.8227937919504,1852,210.103384648217
1,50,"IEV","scram",31,0.794660195841379,31,24.498314272806,1751,214.185461001471
1,51,"IEV","scram",38,0.762683740695236,0,29.0337689064972,1984,218.450671524042
1,52,"IEV","scram",29,0.83127968172343,29,23.9513296951838,1435,222.316102465615
1,53,"IEV","scram",27,0.84887230874761,27,22.7782997943526,1251,225.998166526901
1,54,"IEV","scram",29,0.822437872981934,29,24.0803770689539,1518,229.7969180441
1,55,"IEV","scram",30,0.844458683468109,30,24.9883561326881,1300,233.62900089263
1,56,"IEV","scram",32,0.841280313346409,32,27.0317729506723,1334,237.194522767561
1,57,"IEV","scram",29,0.81887974027872,29,23.6375996672308,1550,241.376470752759
1,58,"IEV","scram",31,0.803211406518698,31,25.247272365691,1683,245.741677783197
1,59,"IEV","scram",35,0.777043598037481,0,26.9689299052434,1883,250.006946972338
1,60,"IEV","scram",34,0.820891370710482,34,27.5281048047135,1532,253.772364644101
1,61,"IEV","scram",66,0.632748731161963,66,42.0004921488316,2748,258.704076356255
1,62,"IEV","scram",77,0.577111473703958,77,44.5874802893495,3032,264.368930408731
1,63,"IEV","scram",92,0.498614596639361,0,46.0348181496844,3415,269.967051678337
2,64,"DEV","fear",72,0.68595898337499,72,49.5796099019324,822,1.12223844090477
2,65,"DEV","fear",71,0.581217554071666,71,41.3151202542506,1315,4.77098234533332
2,66,"DEV","fear",68,0.739843486608242,68,50.0768975057828,598,7.60334148607217
2,67,"DEV","fear",74,0.565531200683221,74,42.1249475642531,1398,11.1854920107871
2,68,"DEV","fear",74,0.497899464801308,74,36.9583069733321,1797,15.1675324656535
2,69,"DEV","fear",81,0.416671641715551,81,33.9309975120938,2413,20.0159732589964
2,70,"DEV","fear",79,0.297648549938443,0,23.5355324554798,3779,26.2305569562595
2,71,"DEV","fear",78,0.334998066808833,78,26.1065639636867,3296,31.8620707378723
2,72,"DEV","fear",77,0.374532049540657,0,28.7220007951664,2829,37.176940085832
2,73,"DEV","fear",79,0.41678363213039,79,33.1052109466216,2412,42.0753511968069
2,74,"DEV","fear",78,0.335077265713637,78,26.1118973366213,3295,47.856811130885
2,75,"DEV","fear",78,0.483048280562574,0,37.4928891913885,1896,52.1886776110623
2,76,"DEV","fear",78,0.581795114370302,0,45.4200727871667,1312,55.7375314459205
2,77,"DEV","fear",71,0.72823015335145,71,51.7345572837093,645,58.769921875326
2,78,"DEV","fear",74,0.684336086022712,74,50.8623845226123,829,61.9355943282135
2,79,"DEV","fear",79,0.373157624900456,0,29.3787420189771,2844,67.2670520972461
2,80,"DEV","fear",73,0.673310071389873,73,48.9043929722269,877,70.8325840295292
2,81,"DEV","fear",78,0.647193445097246,0,50.7066218817129,994,74.3147570430301
2,82,"DEV","fear",72,0.724313152767954,72,52.2662560446523,661,77.5136812080164
2,83,"DEV","fear",75,0.481007422011016,75,35.9173316659163,1910,81.762392426841
2,84,"DEV","fear",83,0.490906872356644,0,40.9470319785811,1843,85.8443506087642
2,85,"DEV","fear",72,0.582180565083908,72,41.9512911274559,1310,89.4431099481881
2,86,"DEV","fear",71,0.658444125465474,71,46.7777085093868,943,92.7753795522731
2,87,"DEV","fear",72,0.774838839541976,72,55.4488255269134,460,95.8743482760619
2,88,"DEV","fear",67,0.755909791793812,67,50.7821423038485,534,99.0066203942988
2,89,"DEV","fear",77,0.658444125465474,77,50.7283732621796,943,102.288879731903
2,90,"DEV","fear",67,0.757938174395213,67,50.8691124100845,526,105.054645492462
2,91,"DEV","fear",66,0.783658931325196,0,51.9285855141019,426,107.720449666027
2,92,"DEV","fear",73,0.677423809257484,0,49.1254189127004,859,111.169289951446
2,93,"DEV","fear",80,0.569821450693566,0,45.8006323792457,1375,115.184652518481
2,94,"DEV","fear",75,0.681562794133116,75,51.3911080776652,841,118.66686073225
2,95,"DEV","fear",69,0.712915681944863,69,49.5471090347532,708,121.565882814582
2,96,"DEV","fear",81,0.368905668493518,0,29.830398497629,2891,126.947533555096
2,97,"DEV","fear",84,0.432924675198743,84,36.3540998738414,2273,131.912515696604
2,98,"DEV","fear",79,0.4192619678617,79,33.2723210664639,2390,136.894212253159
2,99,"DEV","fear",74,0.47426156992605,0,35.0239937788606,1957,141.392744887853
2,100,"DEV","fear",76,0.439021189076039,76,33.2794119183044,2223,146.207771937363
2,101,"DEV","fear",78,0.681793475681027,78,53.4494565308442,840,149.490043846192
2,102,"DEV","fear",85,0.339538913320606,85,28.7884252800594,3239,155.121491418453
2,103,"DEV","fear",85,0.309727074561858,0,26.238447158639,3622,161.436133921845
2,104,"DEV","fear",76,0.419375284381506,76,32.0218305076692,2389,166.117886770517
2,105,"DEV","fear",77,0.509648787497202,77,39.2039630217961,1722,170.483104975428
2,106,"DEV","fear",74,0.652021220285182,74,48.391553096552,972,173.798732240917
2,107,"DEV","fear",83,0.34914066857248,83,29.1471967802348,3121,179.263575398363
2,108,"DEV","fear",82,0.437298132097733,0,35.7934815206425,2237,184.145279357908
2,109,"DEV","fear",74,0.6413214823325,74,47.1413667794978,1021,187.860759956762
2,110,"DEV","fear",75,0.489258503161138,0,36.9165895579128,1854,192.059474877315
2,111,"DEV","fear",76,0.667412803326107,76,50.5874354315383,903,195.358288273914
2,112,"DEV","fear",69,0.678570999686491,69,47.1510998727062,854,198.607207340421
2,113,"DEV","fear",69,0.705965050818653,0,48.5020078576083,737,201.739548182581
2,114,"DEV","fear",83,0.431245883534758,0,35.802140278591,2287,206.521304243943
2,115,"DEV","fear",74,0.489407977875943,74,36.4365434527918,1853,210.719923342112
2,116,"DEV","fear",83,0.342437184652377,0,28.31784561194,3203,216.218076319667
2,117,"DEV","fear",83,0.431365392606989,0,35.8106175670424,2286,221.099810171174
2,118,"DEV","fear",74,0.661345059811619,74,48.9152980726548,930,224.548670012504
2,119,"DEV","fear",73,0.686655668740798,73,50.3030724976126,819,227.814302935032
2,120,"DEV","fear",75,0.504896817442291,75,37.8907859507233,1752,232.012874541106
2,121,"DEV","fear",72,0.58044862306645,0,41.8524215136637,1319,235.578378257342
2,122,"DEV","fear",81,0.431484963779904,81,34.9561287988698,2285,240.510088851908
