"run","trial","rewFunc","emotion","magnitude","probability","score","ev","rt","starttime"
1,1,"CEV","scram",47,0.756857142857143,0,35.4862857142857,1002,1.30597408331232
1,2,"CEV","scram",61,0.589,0,35.822,2177,6.002371530456
1,3,"CEV","scram",76,0.467285714285714,76,35.5981428571429,3029,11.2506273842009
1,4,"CEV","scram",90,0.403714285714286,0,36.1925714285714,3474,17.1486999045883
1,5,"CEV","scram",87,0.424428571428571,87,37,3329,22.7968708313419
1,6,"CEV","scram",80,0.455428571428571,0,36.5445714285714,3112,28.3283568162879
1,7,"CEV","scram",40,0.833857142857143,40,33.6645714285714,463,31.4606585473812
1,8,"CEV","scram",86,0.448428571428571,0,38.3452857142857,3161,37.1921168752015
1,9,"CEV","scram",48,0.814857142857143,48,39.4445714285714,596,39.9579066613223
1,10,"CEV","scram",43,0.776857142857143,43,33.1157142857143,862,43.4900480368233
1,11,"CEV","scram",43,0.796,43,34.612,728,46.6390348494169
1,12,"CEV","scram",52,0.748428571428571,0,39.2452857142857,1061,50.3711016344314
1,13,"CEV","scram",49,0.819857142857143,49,40.2794285714286,561,53.3534641972801
1,14,"CEV","scram",46,0.800857142857143,46,37,694,56.2191837230639
1,15,"CEV","scram",63,0.631857142857143,63,39.5274285714286,1877,60.3178437482857
1,16,"CEV","scram",66,0.581857142857143,66,38.1637142857143,2227,64.9663130370027
1,17,"CEV","scram",69,0.515285714285714,0,35.4541428571429,2693,69.9313862516137
1,18,"CEV","scram",63,0.591571428571429,63,37,2159,74.613154465158
1,19,"CEV","scram",68,0.586,0,39.93,2198,79.7281238258001
1,20,"CEV","scram",85,0.455428571428571,0,38.8217142857143,3112,85.4928911355964
1,21,"CEV","scram",50,0.746285714285714,50,37,1076,89.191671008477
1,22,"CEV","scram",53,0.736857142857143,0,39.2105714285714,1142,92.5072560898261
1,23,"CEV","scram",100,0.372714285714286,100,37.3727142857143,3691,98.3719877805852
1,24,"CEV","scram",95,0.389428571428571,0,37,3574,104.320141247008
1,25,"CEV","scram",100,0.368,100,36.632,3724,110.418025754683
1,26,"CEV","scram",104,0.361,0,37.722,3773,116.715971722675
1,27,"CEV","scram",51,0.753571428571429,51,38.5071428571429,1025,120.014872839994
1,28,"CEV","scram",55,0.708428571428571,55,39.1252857142857,1341,123.780313140363
1,29,"CEV","scram",55,0.644285714285714,55,35.7114285714286,1790,127.995568710554
1,30,"CEV","scram",64,0.611,64,38.833,2023,132.194195351651
1,31,"CEV","scram",66,0.551428571428571,0,36.4485714285714,2440,137.159231410711
1,32,"CEV","scram",54,0.622857142857143,54,33.8857142857143,1940,141.624444447545
1,33,"CEV","scram",60,0.611,60,36.389,2023,145.873053418793
1,34,"CEV","scram",64,0.611142857142857,0,38.8334285714286,2022,150.57162907577
