"run","trial","rewFunc","emotion","magnitude","probability","score","ev","rt","starttime"
1,1,"CEV","scram",54,0.661571428571429,0,35.6768571428571,1669,1.97245851065964
1,2,"CEV","scram",43,0.826857142857143,0,35.3462857142857,512,4.98613399174064
1,3,"CEV","scram",77,0.464857142857143,77,35.6054285714286,3046,10.2510766033083
1,4,"CEV","scram",74,0.484714285714286,0,36.0305714285714,2907,15.5826234896667
1,5,"CEV","scram",84,0.441142857142857,84,37,3212,21.1141315444838
1,6,"CEV","scram",83,0.441142857142857,0,36.5588571428571,3212,26.7456492374185
1,7,"CEV","scram",49,0.700714285714286,49,34.1971428571429,1395,30.8109201029874
1,8,"CEV","scram",60,0.643571428571429,60,38.9307142857143,1795,35.1761743461248
1,9,"CEV","scram",66,0.588857142857143,66,38.7665714285714,2178,39.5247105427552
1,10,"CEV","scram",65,0.527,65,34.365,2611,44.8063644960057
1,11,"CEV","scram",77,0.460428571428571,0,35.6187142857143,3077,50.3045272512827
1,12,"CEV","scram",73,0.529428571428571,0,38.5882857142857,2594,55.5694715389982
1,13,"CEV","scram",56,0.717428571428571,56,39.8697142857143,1278,59.268244148232
1,14,"CEV","scram",52,0.705571428571429,52,37,1361,62.8004162539728
1,15,"CEV","scram",60,0.660428571428571,60,39.6417142857143,1677,66.6991240505595
1,16,"CEV","scram",61,0.624714285714286,61,38.2494285714286,1927,71.0477172376122
1,17,"CEV","scram",63,0.560571428571428,0,35.3182857142857,2376,75.6961694851052
1,18,"CEV","scram",57,0.648714285714286,57,37,1759,79.9780955400784
1,19,"CEV","scram",66,0.603428571428571,0,40.0171428571429,2076,84.7265437366441
1,20,"CEV","scram",89,0.436857142857143,0,38.7474285714286,3242,90.5913352114148
1,21,"CEV","scram",78,0.472571428571429,78,37,2992,96.2061016133521
1,22,"CEV","scram",80,0.477428571428571,0,38.4322857142857,2958,101.337818912696
1,23,"CEV","scram",57,0.660714285714286,57,37.6607142857143,1675,105.186478449032
1,24,"CEV","scram",59,0.627428571428571,59,37,1908,109.468385786284
1,25,"CEV","scram",61,0.594142857142857,61,36.4058571428571,2141,113.983576962957
1,26,"CEV","scram",66,0.575142857142857,0,38.1502857142857,2274,118.782001902349
1,27,"CEV","scram",61,0.632285714285714,61,38.2645714285714,1874,122.930635876721
1,28,"CEV","scram",61,0.639428571428571,61,38.9182857142857,1824,127.17924317182
1,29,"CEV","scram",51,0.691857142857143,51,35.6162857142857,1457,131.061288515572
1,30,"CEV","scram",65,0.597571428571429,65,38.7927142857143,2117,135.376548974775
1,31,"CEV","scram",75,0.487285714285714,0,36.5127142857143,2889,140.791438017972
1,32,"CEV","scram",91,0.387285714285714,91,35.0635714285714,3589,146.906141143525
1,33,"CEV","scram",96,0.382571428571429,96,36.6174285714286,3622,152.754154787632
1,34,"CEV","scram",103,0.368285714285714,0,38.1048571428571,3722,159.152064019116
1,35,"CEV","scram",92,0.413571428571429,92,38.2407142857143,3405,165.1334543915
1,36,"CEV","scram",88,0.413571428571429,0,36.5864285714286,3405,171.064809633652
1,37,"CEV","scram",87,0.406428571428571,0,35.3742857142857,3455,176.746317758225
1,38,"CEV","scram",57,0.651714285714286,0,37,1738,181.011524928268
1,39,"CEV","scram",70,0.558857142857143,70,39.2354285714286,2388,185.676761990646
1,40,"CEV","scram",58,0.597,0,34.612,2121,190.275210955413
1,41,"CEV","scram",61,0.575571428571429,61,35.2732857142857,2271,194.973602231592
1,42,"CEV","scram",72,0.530428571428571,72,38.0608571428571,2587,199.838679776294
1,43,"CEV","scram",72,0.525714285714286,0,38.0514285714286,2620,204.986985776108
1,44,"CEV","scram",57,0.701857142857143,0,39.8074285714286,1387,208.552486419212
1,45,"CEV","scram",92,0.394857142857143,92,36.2102857142857,3536,214.717108179815
1,46,"CEV","scram",95,0.378285714285714,0,35.8651428571429,3652,220.798466844251
1,47,"CEV","scram",71,0.544857142857143,71,38.6345714285714,2486,225.763487258693
1,48,"CEV","scram",68,0.533,0,36.467,2569,230.911786553683
1,49,"CEV","scram",79,0.485428571428571,0,38.4562857142857,2902,236.243459434016
1,50,"CEV","scram",52,0.645,52,33.775,1785,240.608606959693
1,51,"CEV","scram",57,0.687857142857143,0,39.0635714285714,1485,244.523982796585
1,52,"CEV","scram",64,0.602142857142857,64,38.8064285714286,2085,248.889226982603
1,53,"CEV","scram",68,0.573571428571429,0,38.7207142857143,2285,253.554359283065
1,54,"CEV","scram",93,0.411857142857143,93,38.2355714285714,3417,259.502394298557
1,55,"CEV","scram",88,0.409428571428571,0,36.1811428571429,3434,265.417116141878
1,56,"CEV","scram",100,0.390428571428571,0,38.9521428571429,3567,271.615073424065
1,57,"CEV","scram",53,0.704714285714286,0,37,1367,275.213926071534
1,58,"CEV","scram",63,0.619,0,38.857,1967,279.462486433331
1,59,"CEV","scram",69,0.514285714285714,69,35.4571428571429,2700,284.494174818275
1,60,"CEV","scram",77,0.462,0,35.614,3066,290.092341624433
1,61,"CEV","scram",95,0.400285714285714,0,38.2008571428571,3498,295.923771596514
1,62,"CEV","scram",96,0.378714285714286,0,36.2425714285714,3649,301.755191791104
1,63,"CEV","scram",84,0.416857142857143,0,34.9157142857143,3382,307.819853919791
2,64,"IEV","happy",29,0.81257154861109,0,23.4847632309508,1605,1.90525583573617
2,65,"IEV","happy",54,0.681954566673333,54,36.8174262596783,2481,6.67031284701079
2,66,"IEV","happy",57,0.6578767256568,0,37.8099054719095,2614,11.9186265293974
2,67,"IEV","happy",24,0.88211448221471,24,20.8974367341345,765,14.967617113376
