run,trial,rewFunc,emotion,magnitude,probability,score,ev,rt,clock_onset,isi_onset,feedback_onset,iti_onset,iti_ideal,image
1,1,IEV,happy,16,0.885111461569877,16,14.2211790941515,701,8.13841720612254,8.85511161910836,8.90565319603775,9.80519212817308,0.1,happy_8.png
1,2,IEV,happy,44,0.774539408586026,0,34.1707596719373,1901,9.92189515021164,11.8384922033292,11.8885502797784,12.7885356163024,2.1,happy_20.png
1,3,IEV,happy,74,0.569869661485265,0,42.1300542636692,3068,14.9053065312328,17.9886142881005,18.0387504063547,18.9386367032421,7.1,happy_23.png
1,4,IEV,happy,16,0.897818975574561,16,14.4755449428675,268,26.0388634445844,26.3221333354013,26.3721924616839,27.2722267931094,2.1,happy_21.png
1,5,IEV,happy,13,0.895605000038856,13,11.356819365034,385,29.3722617544699,29.7721986210672,29.8222556476248,30.7222854294814,0.1,happy_13.png
1,6,IEV,happy,102,0.470252752073765,102,47.9107902314667,3551,30.8222874942585,34.3889571123291,34.4390116891009,35.338985126873,0.1,happy_16.png
1,7,IEV,happy,104,0.480693014422591,0,49.8167726035796,3501,35.4390449356288,38.9557166709565,39.0058065940975,39.905737686262,0.1,happy_1.png
1,8,IEV,happy,114,0.442251401997941,0,50.5177165121681,3685,40.0058174429578,43.7058217474842,43.7559151702444,44.6558396131149,2.1,happy_11.png
1,9,IEV,happy,93,0.501526077388692,0,46.8888981977199,3401,46.7559547161218,50.1726236867253,50.2227087103529,51.1226426022477,0.1,happy_17.png
1,10,IEV,happy,112,0.438909686551278,0,49.3385204860766,3701,51.2227472063387,54.939390874526,54.9894409018452,55.8894332376076,11.1,happy_18.png
1,11,IEV,happy,15,0.894826174080093,15,13.308138860747,418,66.989702674502,67.4230145084439,67.4730596361915,68.3730533718481,9.1,happy_15.png
1,12,IEV,happy,20,0.889809510824797,20,17.8366394562424,584,77.4732328681275,78.0731994116213,78.1232599377981,79.0232235766016,5.1,happy_24.png
1,13,IEV,happy,102,0.466701004256312,0,47.6108198802976,3568,84.1234177713632,87.7067386517883,87.7568138764473,88.656752317911,9.1,happy_22.png
1,14,IEV,happy,22,0.89148630238076,0,19.3134231813566,535,97.7569986571907,98.3069491198403,98.3570127956918,99.2570345284184,7.1,happy_6.png
1,15,IEV,happy,107,0.459595784341572,0,49.3264468929707,3602,106.357177628495,109.973869976646,110.023918604071,110.923883992713,10.1,happy_4.png
1,16,IEV,happy,16,0.894826174080093,16,14.2029650348271,418,121.024283266044,121.457433066855,121.507481344335,122.407453032269,8.1,happy_14.png
1,17,IEV,happy,19,0.892029035362774,19,16.5370794097698,518,130.507666474965,131.040963575419,131.091015352518,131.990979341266,8.1,happy_7.png
1,18,IEV,happy,22,0.888546352553846,22,19.8380195755639,618,140.091157787654,140.724488799577,140.774538126949,141.674509464938,7.1,happy_5.png
1,19,IEV,happy,22,0.87262941297937,22,18.8119208850683,935,148.77471345861,149.724670430645,149.774740755791,150.674698095245,8.1,happy_9.png
1,20,IEV,happy,24,0.86598586633432,24,20.6086780671122,1035,158.774910138105,159.82488107367,159.874917802343,160.77490698843,3.1,happy_2.png
1,21,IEV,happy,29,0.859859871516419,29,24.8555239979227,1118,163.875003193389,165.008331230609,165.058406805212,165.958339297271,1.1,happy_3.png
1,22,IEV,happy,26,0.859859871516419,0,22.2759443833734,1118,167.058429902827,168.191728193138,168.241781370074,169.141770206275,8.1,happy_25.png
1,23,IEV,happy,26,0.859859871516419,26,22.2759443833734,1118,177.258569818223,178.391930052079,178.442022075003,179.341966815758,11.1,happy_10.png
1,24,IEV,happy,22,0.862362433508275,22,19.3661784794998,1085,190.458867917128,191.558857733209,191.608922808897,192.508891347155,5.1,happy_12.png
1,25,IEV,happy,21,0.862362433508275,21,18.5038160459915,1085,197.625730155036,198.725678325456,198.775752500223,199.675701440545,9.1,happy_19.png
1,26,IEV,happy,23,0.854588378647067,23,19.5183309158939,1184,208.792627039365,209.992574474833,210.042647249764,210.942605289107,2.1,happy_25.png
1,27,IEV,happy,23,0.855899004433913,23,19.351081945756,1168,213.042702893959,214.225991017825,214.276087940205,215.176010983239,5.1,happy_17.png
1,28,IEV,happy,25,0.853172873960298,25,21.403712849158,1201,220.29281269497,221.509477536019,221.559506215504,222.459544746496,8.1,happy_5.png
1,29,IEV,happy,29,0.857268603238317,29,25.1756175533998,1151,230.57640455215,231.74302846496,231.793030547269,232.693039331352,3.1,happy_18.png
1,30,IEV,happy,22,0.858614593842698,22,18.9998154169562,1134,235.80984979216,236.95979899494,237.009855671553,237.909833308891,7.1,happy_8.png
1,31,IEV,happy,31,0.855899004433913,0,26.1982739812273,1168,245.026658118237,246.210005735862,246.260019366979,247.160008903069,1.1,happy_22.png
1,32,IEV,happy,20,0.86598586633432,20,17.1447346017749,1035,248.276765819464,249.326792749169,249.376808830013,250.276733272884,11.1,happy_21.png
1,33,IEV,happy,23,0.864848373406621,23,19.8967367698386,1051,261.394231886021,262.460314316209,262.510417187936,263.410408823809,7.1,happy_7.png
1,34,IEV,happy,23,0.861084295477265,23,19.5355817989392,1102,270.527215435053,271.643885210564,271.693875394063,272.593856881023,9.1,happy_9.png
1,35,IEV,happy,28,0.854588378647067,28,23.7912728091293,1184,281.710795778432,282.910736214661,282.960824737907,283.860757579911,6.1,happy_6.png
1,36,IEV,happy,20,0.862436887031988,20,17.6313861703368,1084,289.977639083343,291.077579204575,291.12761068379,292.0275984701,10.1,happy_20.png
1,37,IEV,happy,24,0.855899004433913,24,20.2069809501899,1168,302.144545066694,303.327828291105,303.377852421079,304.277846856683,6.1,happy_19.png
1,38,IEV,happy,24,0.862362433508275,24,21.0909033465163,1085,310.394705962448,311.494654482813,311.544747905515,312.444669548713,1.1,happy_14.png
1,39,IEV,happy,24,0.854588378647067,24,20.372919294541,1184,313.561440813646,314.761381949764,314.811441776052,315.711414513877,10.1,happy_15.png
1,40,IEV,happy,19,0.86598586633432,19,16.2787487354406,1035,325.828351661505,326.87830089929,326.928363875195,327.828334863239,9.1,happy_2.png
1,41,DEV,happy,77,0.61387425390454,0,47.4124632830171,1151,336.945248913253,338.111872826063,338.161891706579,339.061974682903,11.1,happy_18.png
1,42,DEV,happy,76,0.624268441123147,76,47.4200384829267,1101,350.178806491545,351.295478716784,351.345553241496,352.245573224442,2.1,happy_7.png
1,43,DEV,happy,74,0.641971029220374,74,47.8198833692651,1018,354.362275196589,355.395559173368,355.445599401661,356.345593137317,7.1,happy_10.png
1,44,DEV,happy,83,0.320254434046304,0,26.7068562670505,3485,363.462475340697,366.962484964693,367.012525892933,367.912478682818,4.1,happy_3.png
1,45,DEV,happy,71,0.641971029220374,71,45.893970281604,1018,372.029313291132,373.062581869541,373.112607749354,374.012609184196,7.1,happy_5.png
1,46,DEV,happy,76,0.610386709851801,76,46.5885201820964,1168,381.129592876998,382.312770762364,382.362808540929,383.26278547832,11.1,happy_25.png
1,47,DEV,happy,75,0.571135781355052,0,43.0312958406304,1368,394.379768471175,395.763045676169,395.813081005006,396.713063891744,9.1,happy_21.png
1,48,DEV,happy,80,0.63124003244237,80,50.3578316128843,1068,405.829990540456,406.913277649437,406.963304579142,407.863296914962,4.1,happy_6.png
1,49,DEV,happy,78,0.641971029220374,78,50.3877674861466,1018,411.980121374305,413.013398351846,413.063471126778,413.963424966612,0.1,happy_24.png
1,50,DEV,happy,78,0.610386709851801,0,47.8092936018,1168,414.080130788323,415.263447959209,415.313504985766,416.213466874731,6.1,happy_12.png
1,51,DEV,happy,73,0.620711557055009,73,45.3460348490561,1118,422.330261937168,423.463619371294,423.51367534796,424.413635137142,11.1,happy_15.png
1,52,DEV,happy,78,0.596872054331429,78,46.3642011108752,1235,435.530595032382,436.780589345493,436.830643922265,437.730571864813,6.1,happy_16.png
1,53,DEV,happy,77,0.634865912307665,77,48.6811520430922,1051,443.847372526652,444.914050018881,444.964090247173,445.864075583697,0.1,happy_23.png
1,54,DEV,happy,77,0.607125907067219,77,46.9985420607026,1184,445.980831100256,447.180780985509,447.230801615864,448.13078800228,1.1,happy_22.png
1,55,DEV,happy,78,0.606922802583587,78,47.592962839528,1185,449.247528470412,450.447490254359,450.497564079182,451.397535067226,3.1,happy_17.png
1,56,DEV,happy,80,0.603684268896845,0,47.993716418611,1201,454.514323830314,455.730936176784,455.781015251065,456.681034184061,1.1,happy_8.png
1,57,DEV,happy,73,0.627637566491725,0,45.7370396403882,1085,457.797720757837,458.897670678038,458.947709856438,459.847692743235,3.1,happy_9.png
1,58,DEV,happy,69,0.714602824144409,69,49.6287484253026,701,462.964494804968,463.681133223756,463.731154554,464.631122042425,8.1,happy_11.png
1,59,DEV,happy,74,0.718715298801955,74,53.4201901688309,684,472.748040292005,473.44797040429,473.498052278243,474.397989669756,5.1,happy_19.png
1,60,DEV,happy,73,0.690850332905227,73,50.5280115246513,801,479.514839676442,480.33144796337,480.381479092641,481.281467228895,2.1,happy_1.png
1,61,DEV,happy,74,0.706442381677592,0,52.0571748575312,735,483.398196848168,484.148193435976,484.198268660635,485.098208151991,1.1,happy_20.png
1,62,DEV,happy,75,0.759970964637226,75,57.0355583129068,518,486.214969617897,486.748235571606,486.798306246754,487.698259736586,6.1,happy_2.png
1,63,DEV,happy,73,0.739097473455271,0,53.7389530424363,601,493.815130041155,494.431734548474,494.481769527309,495.381747864594,0.1,happy_13.png
1,64,DEV,happy,70,0.71051180845724,70,49.430325748579,718,495.498497081804,496.231833308178,496.281830840919,497.181796229561,1.1,happy_4.png
1,65,DEV,happy,68,0.706442381677592,0,47.8185205674656,735,498.298517099756,499.048490590008,499.098531168245,499.998503206181,0.1,happy_14.png
1,66,DEV,happy,70,0.690850332905227,70,48.4554605259356,801,500.11525592301,500.931865609833,500.981925086118,501.88187857595,9.1,happy_18.png
1,67,DEV,happy,75,0.71051180845724,0,52.9828847908652,718,510.998820973036,511.732087906625,511.782123935351,512.682101222745,1.1,happy_13.png
1,68,DEV,happy,74,0.675363777336632,74,49.6902694781338,868,513.798856389301,514.68214496813,514.73220864404,515.632170882949,3.1,happy_25.png
1,69,DEV,happy,75,0.690616642789778,75,51.8967524912608,802,518.749011090666,519.565582981391,519.615628109197,520.515594897675,5.1,happy_23.png
1,70,DEV,happy,69,0.694834783063142,69,47.9609460517469,784,525.632475001214,526.43237778137,526.482405760966,527.382407545752,2.1,happy_6.png
1,71,DEV,happy,69,0.686888051430332,69,47.568020735949,818,529.49915116356,530.332463557424,530.38248593756,531.282480723108,1.1,happy_7.png
1,72,DEV,happy,77,0.664034726186139,0,51.0572721659204,918,532.399241489125,533.332519901509,533.382559429912,534.282537067251,10.1,happy_14.png
1,73,DEV,happy,69,0.702632167319754,0,48.3411510990181,751,544.399524609616,545.16610316711,545.216131146706,546.116191375419,6.1,happy_4.png
1,74,DEV,happy,73,0.702632167319754,73,51.1516797682971,751,552.23292169458,552.999593342422,553.049625521584,553.949603508867,10.1,happy_9.png
1,75,DEV,happy,74,0.698605005109078,0,51.6384802377487,768,564.066518608772,564.849820521194,564.899897145748,565.799855885038,4.1,happy_12.png
1,76,DEV,happy,74,0.671489876886338,0,49.4776550881795,885,569.916641148506,570.816612136492,570.866652364784,571.766638051311,4.1,happy_5.png
1,77,DEV,happy,74,0.751614193877859,74,55.8577008508787,551,575.883454111521,576.450069135288,576.500096764881,577.40007440222,2.1,happy_2.png
1,78,DEV,happy,67,0.755656554762097,67,50.7712509541139,535,579.516823619429,580.066807328665,580.116828658909,581.016835693154,2.1,happy_3.png
1,79,DEV,happy,70,0.747338745394284,70,52.6514804058544,568,583.133574411506,583.716906840738,583.766900523915,584.666896359355,5.1,happy_15.png
1,80,DEV,happy,74,0.751614193877859,0,55.8577008508787,551,589.783728167939,590.350337592245,590.400391819072,591.300439449144,12.1,happy_16.png
1,81,IEV,scram,18,0.887883693916667,18,16.4008035540348,635,603.417362598178,604.06735537143,604.117306709057,605.01731269341,0.1,scram_23.png
1,82,IEV,scram,19,0.883557618322408,19,17.1344438832236,735,605.134071359644,605.883999004669,605.934031533776,606.834084063303,2.1,scram_16.png
1,83,IEV,scram,22,0.881114493761925,22,19.291082649862,785,608.950750339194,609.750742360018,609.800928523124,610.700756376085,2.1,scram_17.png
1,84,IEV,scram,22,0.87262941297937,22,18.8119208850683,935,612.817502093618,613.767540607136,613.817587134778,614.717505278299,1.1,scram_2.png
1,85,IEV,scram,27,0.876636222663368,27,23.4809315454472,868,615.834267444152,616.717547273904,616.76765119558,617.667568989156,8.1,scram_1.png
1,86,IEV,scram,22,0.853172873960298,22,18.8441942272771,1201,625.784419695789,627.001088736404,627.051166060788,627.951103102358,0.1,scram_8.png
1,87,IEV,scram,19,0.876636222663368,19,16.4678417641403,868,628.067814873531,628.951125500025,629.001153479621,629.901146165386,0.1,scram_20.png
1,88,IEV,scram,27,0.838007075787806,27,22.362230293067,1368,630.017903781729,631.401177137159,631.451197417511,632.351198152464,3.1,scram_5.png
1,89,IEV,scram,39,0.796704710259751,0,31.4658921625173,1735,635.467998464359,637.2179674051,637.268025131547,638.167990520189,0.1,scram_19.png
1,90,IEV,scram,32,0.83127968172343,32,26.445168740354,1435,638.284723989025,639.73468078603,639.784732213186,640.684702851227,3.1,scram_24.png
1,91,IEV,scram,30,0.82602036934071,30,24.521873910339,1485,643.801519961387,645.301455743087,645.351466224471,646.251493556658,8.1,scram_6.png
1,92,IEV,scram,37,0.814893526223428,37,29.7606686678734,1585,654.368322215567,655.968346852984,656.018373782688,656.918346520513,0.1,scram_7.png
1,93,IEV,scram,38,0.811045111231342,38,30.9428956753123,1618,657.035117085499,658.668397702684,658.718564967741,659.618414168479,0.1,scram_22.png
1,94,IEV,scram,36,0.802965070756258,36,29.286659735155,1685,659.735168285202,661.435127444449,661.485145275074,662.385140410566,4.1,scram_12.png
1,95,IEV,scram,33,0.811045111231342,33,26.8876701191555,1618,666.501957870671,668.135278383677,668.185338909854,669.085282250773,0.1,scram_4.png
1,96,IEV,scram,36,0.807109851087117,36,28.8911836931307,1651,669.20201221999,670.868653106038,670.918661137694,671.818658722972,0.1,scram_3.png
1,97,IEV,scram,28,0.816841990063364,28,23.0356947753783,1568,671.935398841102,673.518692424404,673.568734052591,674.468710989982,0.1,scram_25.png
1,98,IEV,scram,32,0.796704710259751,0,25.8889591906991,1735,674.585434309905,676.335420748859,676.385434729862,677.285564601305,0.1,scram_11.png
1,99,IEV,scram,22,0.88029252423763,22,19.4193208200584,801,677.4021570349,678.218793668842,678.268853145186,679.168880827259,1.1,scram_14.png
1,100,IEV,scram,35,0.813038505377101,0,28.3142526007043,1601,680.285576850059,681.902205504826,681.952224385401,682.852221970621,2.1,scram_15.png
1,101,IEV,scram,70,0.603131514254689,70,41.9225228386547,2901,684.969007934036,687.885674629826,687.935667613056,688.835702294426,6.1,scram_9.png
1,102,IEV,scram,78,0.593265566237653,78,46.0643854522309,2951,694.952475659142,697.919264474767,697.969268656801,698.869225996255,2.1,scram_21.png
1,103,IEV,scram,65,0.647849435850499,65,42.369613294449,2668,700.985952815798,703.669311107369,703.719377932895,704.619395116111,5.1,scram_18.png
