run,trial,rewFunc,emotion,magnitude,probability,score,ev,rt,clock_onset,isi_onset,feedback_onset,iti_onset,iti_ideal,image
1,1,IEV,fear,22,0.897278671520395,0,19.9735818916941,301,8.04700833015158,8.36369477551852,8.4142351567059,9.31370651675206,9.1,fear_11.png
1,2,IEV,fear,16,0.885111461569877,16,14.2211790941515,701,18.4306485045588,19.1472263216413,19.1973164194242,20.097243662271,11.1,fear_8.png
1,3,IEV,fear,22,0.868334536662327,22,19.4199349012409,1001,31.2141905495491,32.2308193561323,32.2809003548966,33.1808363467999,5.1,fear_17.png
1,4,IEV,fear,20,0.875652980256519,20,17.4927499518612,885,38.2810035937623,39.1809525342692,39.2310051860907,40.1309800238043,11.1,fear_13.png
1,5,IEV,fear,64,0.644852196922559,64,41.2602714492479,2684,51.2313037038955,53.9312527143948,53.9813095657632,54.8812606060435,9.1,fear_5.png
1,6,IEV,fear,87,0.518740439292259,87,44.9869993175114,3318,63.9814925960234,67.3148729409534,67.3649140440202,68.2648650843007,10.1,fear_23.png
1,7,IEV,fear,109,0.45269882726322,109,49.1751857132217,3635,78.3817846745228,82.0318126190091,82.0818393736236,82.9818271599408,4.1,fear_18.png
1,8,IEV,fear,85,0.539344918789427,85,46.027325428941,3218,87.0819461121118,90.3153534391315,90.365381593595,91.2653221350076,9.1,fear_19.png
1,9,IEV,fear,87,0.525558445231888,87,45.6735003879989,3285,100.365524378196,103.665562419093,103.715615070915,104.61558080961,10.1,fear_6.png
1,10,IEV,fear,98,0.477144565897645,0,46.6293425194933,3518,114.732443355984,118.265858627147,118.315916878365,119.215874567928,3.1,fear_16.png
1,11,IEV,fear,21,0.890375540320002,0,18.6247794847394,568,122.316001919193,122.899334406784,122.949300267966,123.849310101906,1.1,fear_1.png
1,12,IEV,fear,38,0.788143560731371,38,29.8645231725514,1801,124.949355562003,126.766033083332,126.81604024006,127.716036075509,6.1,fear_10.png
1,13,IEV,fear,37,0.78588420981248,37,29.2829907493804,1818,133.866164984106,135.699531855489,135.749585557198,136.649555845402,1.1,fear_4.png
1,14,IEV,fear,20,0.887240908683464,0,17.4002512652804,651,137.749638051536,138.416249307512,138.466284461221,139.366277846934,7.1,fear_2.png
1,15,IEV,fear,55,0.666306934595938,55,36.5670822959086,2568,146.483141093233,149.066475680598,149.116522383061,150.016540966057,6.1,fear_21.png
1,16,IEV,fear,36,0.79885517631884,36,28.8739086401874,1718,156.133281725566,157.866646882134,157.916665587616,158.816660023216,0.1,fear_9.png
1,17,IEV,fear,75,0.579917780163929,0,43.2741487225605,3018,158.916696034333,161.950046737459,162.000067892678,162.900068627599,1.1,fear_12.png
1,18,IEV,fear,40,0.800983061397067,40,31.876542804687,1701,164.00015048377,165.716782894965,165.766830297352,166.666853079895,2.1,fear_24.png
1,19,IEV,fear,61,0.669395548751312,61,41.0359549979579,2551,168.766879642031,171.333565125001,171.383612877351,172.28359156465,0.1,fear_25.png
1,20,IEV,fear,76,0.593265566237653,0,44.8778543197556,2951,172.383633175162,175.350312218827,175.400380268988,176.300324659985,11.1,fear_20.png
1,21,IEV,fear,38,0.772152270781448,38,28.9628163914207,1918,187.417289045376,189.350587989085,189.40061789336,190.300605329715,5.1,fear_7.png
1,22,IEV,fear,46,0.745133428986461,46,34.2652495854853,2101,195.417393684091,197.534090698318,197.584102054593,198.484107688986,10.1,fear_22.png
1,23,IEV,fear,45,0.750180570656477,45,33.8646160443024,2068,208.60102447951,210.684343143592,210.734384596621,211.634376232523,1.1,fear_14.png
1,24,IEV,fear,60,0.663203681530678,60,40.0996189698915,2585,212.751104393391,215.351104883338,215.401133737726,216.301121524044,4.1,fear_15.png
1,25,IEV,fear,87,0.542829622218363,87,47.4763193616014,3201,220.417863683402,223.634607907537,223.684715503433,224.584629097752,4.1,fear_3.png
1,26,IEV,fear,77,0.589892165725882,0,45.6506731619456,2968,228.701435650165,231.684758198828,231.734780403933,232.634774839534,1.1,fear_9.png
